Zeit(s) T_Probe(K) T_Becher(K)
1935.239	89.658	90.097
1937.049	89.666	90.107
1938.859	89.673	90.117
1940.664	89.682	90.126
1942.474	89.687	90.136
1944.279	89.695	90.147
1946.085	89.702	90.157
1947.891	89.709	90.166
1949.697	89.717	90.177
1951.502	89.723	90.186
1953.310	89.730	90.198
1955.118	89.739	90.204
1956.924	89.747	90.216
1958.736	89.752	90.225
1960.544	89.763	90.236
1962.347	89.768	90.245
1964.160	89.776	90.254
1965.974	89.783	90.266
1967.808	89.793	90.274
1969.613	89.796	90.285
1971.423	89.807	90.293
1973.234	89.813	90.303
1975.042	89.822	90.312
1976.848	89.829	90.323
1978.657	89.836	90.335
1980.458	89.844	90.342
1982.265	89.852	90.352
1984.077	89.858	90.361
1985.882	89.868	90.372
1987.689	89.874	90.382
1989.496	89.880	90.394
1991.307	89.889	90.401
1993.113	89.896	90.412
1994.924	89.904	90.421
1996.732	89.912	90.430
1998.535	89.920	90.441
2000.345	89.927	90.450
